student_key,id_student,code_module,code_presentation,gender,region,imd_band_imputed,age_band,disability,gender_encoded,age_band_encoded,disability_encoded,education_encoded,imd_band_encoded,num_of_prev_attempts,studied_credits,n_assessments_submitted,avg_score,min_score,max_score,avg_days_early,std_score,submission_rate,at_risk
AAA_2014J_570317,570317,AAA,2014J,M,Wales,70-80%,0-35,N,1,0,0,2,7,0,120,2.0,74.5,70.0,79.0,0.0,6.363961030678928,1.0,0
AAA_2014J_574505,574505,AAA,2014J,F,West Midlands Region,40-50%,0-35,N,0,0,0,3,4,0,120,2.0,39.0,35.0,43.0,0.0,5.656854249492381,1.0,0
AAA_2014J_588477,588477,AAA,2014J,M,Yorkshire Region,20-30%,0-35,N,1,0,0,3,2,0,60,2.0,79.5,71.0,88.0,1.0,12.020815280171307,1.0,0
AAA_2014J_593846,593846,AAA,2014J,M,South Region,50-60%,0-35,N,1,0,0,3,5,0,120,2.0,60.5,54.0,67.0,1.5,9.192388155425117,1.0,1
AAA_2014J_593987,593987,AAA,2014J,F,East Anglian Region,70-80%,35-55,N,0,1,0,3,7,0,180,2.0,72.0,70.0,74.0,5.0,2.8284271247461903,1.0,1
AAA_2014J_596288,596288,AAA,2014J,F,Scotland,70-80%,0-35,N,0,0,0,3,7,0,120,2.0,79.5,74.0,85.0,2.0,7.7781745930520225,1.0,0
AAA_2014J_598070,598070,AAA,2014J,F,London Region,10-20,0-35,N,0,0,0,2,1,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2014J_603834,603834,AAA,2014J,F,Scotland,50-60%,0-35,N,0,0,0,3,5,0,90,2.0,61.0,58.0,64.0,0.0,4.242640687119285,1.0,0
AAA_2014J_603861,603861,AAA,2014J,M,North Region,10-20,55<=,N,1,2,0,3,1,1,60,2.0,58.5,56.0,61.0,37.5,3.5355339059327378,1.0,1
AAA_2014J_608440,608440,AAA,2014J,F,South Region,50-60%,35-55,N,0,1,0,3,5,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2014J_623710,623710,AAA,2014J,F,South East Region,20-30%,35-55,N,0,1,0,2,2,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2014J_623840,623840,AAA,2014J,M,East Anglian Region,0-10%,0-35,N,1,0,0,2,0,0,120,2.0,81.0,80.0,82.0,0.0,1.4142135623730951,1.0,0
AAA_2014J_626240,626240,AAA,2014J,M,South Region,30-40%,0-35,N,1,0,0,3,3,0,120,2.0,58.0,53.0,63.0,-3.5,7.0710678118654755,1.0,0
AAA_2014J_628088,628088,AAA,2014J,M,South East Region,70-80%,0-35,Y,1,0,1,2,7,0,60,1.0,80.0,80.0,80.0,-6.0,0.0,0.5,1
AAA_2014J_628312,628312,AAA,2014J,F,South East Region,80-90%,0-35,N,0,0,0,3,8,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2014J_630142,630142,AAA,2014J,M,East Anglian Region,90-100%,0-35,N,1,0,0,2,9,0,120,2.0,84.5,81.0,88.0,-4.5,4.949747468305833,1.0,1
AAA_2014J_637665,637665,AAA,2014J,F,South Region,90-100%,0-35,N,0,0,0,3,9,0,60,2.0,58.0,48.0,68.0,0.0,14.142135623730951,1.0,0
AAA_2014J_639053,639053,AAA,2014J,M,North Region,60-70%,0-35,N,1,0,0,2,6,0,120,2.0,64.0,60.0,68.0,1.5,5.656854249492381,1.0,0
AAA_2014J_642878,642878,AAA,2014J,M,South West Region,70-80%,0-35,N,1,0,0,3,7,0,60,2.0,44.0,36.0,52.0,0.5,11.313708498984761,1.0,1
AAA_2014J_648130,648130,AAA,2014J,M,Yorkshire Region,80-90%,0-35,N,1,0,0,2,8,0,240,2.0,56.5,53.0,60.0,5.5,4.949747468305833,1.0,1
AAA_2014J_676546,676546,AAA,2014J,M,Scotland,80-90%,0-35,N,1,0,0,3,8,0,120,2.0,73.0,69.0,77.0,0.0,5.656854249492381,1.0,1
AAA_2014J_677186,677186,AAA,2014J,M,South East Region,70-80%,0-35,N,1,0,0,3,7,0,60,2.0,47.0,43.0,51.0,1.5,5.656854249492381,1.0,0
AAA_2014J_677281,677281,AAA,2014J,M,Wales,80-90%,0-35,N,1,0,0,2,8,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2014J_684180,684180,AAA,2014J,M,North Region,10-20,0-35,N,1,0,0,3,1,0,120,2.0,56.0,50.0,62.0,1.0,8.48528137423857,1.0,0
AAA_2014J_687698,687698,AAA,2014J,M,Yorkshire Region,20-30%,0-35,N,1,0,0,3,2,0,120,2.0,48.5,41.0,56.0,0.0,10.606601717798213,1.0,0
AAA_2014J_696073,696073,AAA,2014J,F,Ireland,0-10%,0-35,N,0,0,0,1,0,0,60,2.0,67.5,63.0,72.0,1.5,6.363961030678928,1.0,0
AAA_2014J_696578,696578,AAA,2014J,M,South Region,60-70%,0-35,N,1,0,0,3,6,0,60,2.0,77.5,70.0,85.0,0.0,10.606601717798213,1.0,1
AAA_2014J_721259,721259,AAA,2014J,F,South Region,50-60%,55<=,N,0,2,0,1,5,1,60,1.0,65.0,65.0,65.0,0.0,0.0,0.5,1
AAA_2014J_852847,852847,AAA,2014J,M,South West Region,60-70%,55<=,N,1,2,0,2,6,0,60,2.0,34.5,27.0,42.0,4.5,10.606601717798213,1.0,1
AAA_2014J_998493,998493,AAA,2014J,F,South Region,90-100%,55<=,N,0,2,0,2,9,0,60,2.0,71.5,68.0,75.0,6.0,4.949747468305833,1.0,0
AAA_2014J_1045203,1045203,AAA,2014J,M,Wales,0-10%,35-55,N,1,1,0,1,0,0,60,2.0,80.0,79.0,81.0,-10.5,1.4142135623730951,1.0,0
AAA_2014J_1112555,1112555,AAA,2014J,F,South Region,30-40%,35-55,N,0,1,0,2,3,0,60,2.0,68.0,64.0,72.0,-1.5,5.656854249492381,1.0,0
AAA_2014J_1183831,1183831,AAA,2014J,M,South West Region,70-80%,55<=,N,1,2,0,3,7,0,60,2.0,74.0,72.0,76.0,-3.0,2.8284271247461903,1.0,1
AAA_2014J_1268696,1268696,AAA,2014J,M,South West Region,80-90%,35-55,N,1,1,0,3,8,0,60,2.0,68.5,55.0,82.0,0.5,19.091883092036785,1.0,0
AAA_2014J_1336190,1336190,AAA,2014J,M,London Region,80-90%,55<=,N,1,2,0,3,8,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AAA_2014J_1352868,1352868,AAA,2014J,M,Yorkshire Region,20-30%,35-55,N,1,1,0,2,2,1,60,2.0,77.0,72.0,82.0,-1.5,7.0710678118654755,1.0,0
AAA_2014J_1398979,1398979,AAA,2014J,F,South Region,90-100%,55<=,N,0,2,0,2,9,0,60,2.0,70.5,65.0,76.0,1.0,7.7781745930520225,1.0,1
AAA_2014J_1456619,1456619,AAA,2014J,M,South West Region,90-100%,35-55,N,1,1,0,2,9,1,60,1.0,63.0,63.0,63.0,-7.0,0.0,0.5,1
AAA_2014J_1469279,1469279,AAA,2014J,F,East Anglian Region,40-50%,35-55,N,0,1,0,3,4,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2014J_1471214,1471214,AAA,2014J,M,East Midlands Region,60-70%,35-55,N,1,1,0,2,6,0,60,2.0,73.5,70.0,77.0,-2.0,4.949747468305833,1.0,0
AAA_2014J_1472925,1472925,AAA,2014J,F,East Anglian Region,40-50%,35-55,Y,0,1,1,1,4,1,60,2.0,58.5,58.0,59.0,1.0,0.7071067811865476,1.0,0
AAA_2014J_1484804,1484804,AAA,2014J,F,West Midlands Region,40-50%,35-55,N,0,1,0,2,4,0,60,2.0,60.5,57.0,64.0,-15.5,4.949747468305833,1.0,0
AAA_2014J_1511033,1511033,AAA,2014J,M,Wales,50-60%,35-55,N,1,1,0,2,5,0,60,2.0,66.0,59.0,73.0,2.5,9.899494936611665,1.0,0
AAA_2014J_1576513,1576513,AAA,2014J,F,East Midlands Region,60-70%,35-55,N,0,1,0,2,6,0,60,2.0,86.0,85.0,87.0,0.0,1.4142135623730951,1.0,0
AAA_2014J_1609002,1609002,AAA,2014J,F,East Midlands Region,70-80%,35-55,N,0,1,0,2,7,0,60,2.0,75.5,74.0,77.0,-4.5,2.1213203435596424,1.0,0
AAA_2014J_1629771,1629771,AAA,2014J,M,South East Region,60-70%,35-55,N,1,1,0,2,6,0,60,2.0,83.5,82.0,85.0,1.0,2.1213203435596424,1.0,0
AAA_2014J_1676594,1676594,AAA,2014J,M,London Region,80-90%,55<=,N,1,2,0,3,8,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2014J_1686551,1686551,AAA,2014J,F,Scotland,40-50%,35-55,N,0,1,0,2,4,0,60,1.0,80.0,80.0,80.0,0.0,0.0,0.5,1
AAA_2014J_1689639,1689639,AAA,2014J,F,South East Region,60-70%,35-55,N,0,1,0,1,6,0,60,2.0,70.5,63.0,78.0,1.5,10.606601717798213,1.0,1
AAA_2014J_1715896,1715896,AAA,2014J,M,South Region,80-90%,35-55,N,1,1,0,2,8,0,60,2.0,78.5,72.0,85.0,0.0,9.192388155425117,1.0,0
AAA_2014J_1721270,1721270,AAA,2014J,M,South East Region,50-60%,35-55,N,1,1,0,1,5,0,90,2.0,65.0,57.0,73.0,-1.5,11.313708498984761,1.0,0
AAA_2014J_1757766,1757766,AAA,2014J,F,North Western Region,30-40%,35-55,N,0,1,0,2,3,0,60,2.0,66.0,62.0,70.0,-2.5,5.656854249492381,1.0,0
AAA_2014J_1773377,1773377,AAA,2014J,M,London Region,90-100%,35-55,N,1,1,0,2,9,0,60,2.0,76.0,76.0,76.0,0.5,0.0,1.0,0
AAA_2014J_1799111,1799111,AAA,2014J,M,Scotland,60-70%,35-55,N,1,1,0,2,6,0,60,2.0,79.5,76.0,83.0,1.0,4.949747468305833,1.0,0
AAA_2014J_1818673,1818673,AAA,2014J,F,Scotland,20-30%,35-55,N,0,1,0,3,2,0,120,1.0,86.0,86.0,86.0,0.0,0.0,0.5,1
AAA_2014J_1839386,1839386,AAA,2014J,F,Yorkshire Region,30-40%,35-55,N,0,1,0,1,3,0,60,1.0,40.0,40.0,40.0,-7.0,0.0,0.5,1
AAA_2014J_1926668,1926668,AAA,2014J,M,London Region,30-40%,35-55,N,1,1,0,1,3,0,60,2.0,63.0,60.0,66.0,1.5,4.242640687119285,1.0,0
AAA_2014J_1947156,1947156,AAA,2014J,F,South East Region,40-50%,35-55,N,0,1,0,2,4,0,60,2.0,69.0,68.0,70.0,6.0,1.4142135623730951,1.0,0
AAA_2014J_1967783,1967783,AAA,2014J,F,South Region,70-80%,35-55,Y,0,1,1,2,7,0,60,2.0,70.0,70.0,70.0,2.5,0.0,1.0,0
AAA_2014J_1970390,1970390,AAA,2014J,M,West Midlands Region,0-10%,35-55,N,1,1,0,1,0,1,120,2.0,84.0,78.0,90.0,37.5,8.48528137423857,1.0,0
AAA_2014J_1975209,1975209,AAA,2014J,M,South East Region,40-50%,35-55,N,1,1,0,1,4,0,60,2.0,60.5,58.0,63.0,1.5,3.5355339059327378,1.0,0
AAA_2014J_2010232,2010232,AAA,2014J,F,Scotland,80-90%,0-35,N,0,0,0,2,8,0,60,2.0,87.5,85.0,90.0,0.0,3.5355339059327378,1.0,0
AAA_2014J_2045084,2045084,AAA,2014J,M,North Western Region,40-50%,35-55,N,1,1,0,3,4,0,120,1.0,72.0,72.0,72.0,-20.0,0.0,0.5,1
AAA_2014J_2057803,2057803,AAA,2014J,M,London Region,50-60%,35-55,N,1,1,0,1,5,0,60,2.0,73.5,69.0,78.0,2.0,6.363961030678928,1.0,0
AAA_2014J_2073016,2073016,AAA,2014J,F,London Region,30-40%,35-55,N,0,1,0,1,3,1,60,2.0,56.5,53.0,60.0,37.5,4.949747468305833,1.0,1
AAA_2014J_2085209,2085209,AAA,2014J,F,North Region,40-50%,35-55,N,0,1,0,3,4,0,60,2.0,85.0,83.0,87.0,-9.5,2.8284271247461903,1.0,0
AAA_2014J_2086400,2086400,AAA,2014J,M,Scotland,70-80%,35-55,N,1,1,0,2,7,0,60,2.0,65.5,65.0,66.0,-2.5,0.7071067811865476,1.0,0
AAA_2014J_2139353,2139353,AAA,2014J,M,London Region,50-60%,35-55,N,1,1,0,2,5,1,60,2.0,63.5,62.0,65.0,37.5,2.1213203435596424,1.0,0
AAA_2014J_2148681,2148681,AAA,2014J,F,East Midlands Region,40-50%,35-55,N,0,1,0,1,4,0,90,2.0,71.5,70.0,73.0,-3.5,2.1213203435596424,1.0,0
AAA_2014J_2158048,2158048,AAA,2014J,F,Ireland,40-50%,35-55,N,0,1,0,2,4,0,60,1.0,86.0,86.0,86.0,-8.0,0.0,0.5,1
AAA_2014J_2158196,2158196,AAA,2014J,F,South West Region,30-40%,35-55,N,0,1,0,1,3,0,120,2.0,58.0,56.0,60.0,0.0,2.8284271247461903,1.0,1
AAA_2014J_2165164,2165164,AAA,2014J,F,South West Region,10-20,0-35,N,0,0,0,1,1,0,60,2.0,70.0,70.0,70.0,0.5,0.0,1.0,0
AAA_2014J_2168833,2168833,AAA,2014J,M,South West Region,50-60%,35-55,N,1,1,0,1,5,0,60,1.0,24.0,24.0,24.0,0.0,0.0,0.5,1
AAA_2014J_2207874,2207874,AAA,2014J,F,West Midlands Region,50-60%,0-35,N,0,0,0,1,5,0,120,2.0,52.0,38.0,66.0,-33.0,19.79898987322333,1.0,1
AAA_2014J_2240349,2240349,AAA,2014J,M,South West Region,20-30%,35-55,N,1,1,0,1,2,0,60,2.0,69.5,64.0,75.0,2.0,7.7781745930520225,1.0,0
AAA_2014J_2244332,2244332,AAA,2014J,M,North Western Region,20-30%,35-55,N,1,1,0,2,2,0,60,2.0,84.5,83.0,86.0,0.0,2.1213203435596424,1.0,0
AAA_2014J_2273119,2273119,AAA,2014J,F,West Midlands Region,30-40%,0-35,N,0,0,0,2,3,0,60,2.0,40.0,30.0,50.0,-13.0,14.142135623730951,1.0,1
AAA_2014J_2277857,2277857,AAA,2014J,F,West Midlands Region,70-80%,35-55,N,0,1,0,2,7,0,60,2.0,67.5,62.0,73.0,4.5,7.7781745930520225,1.0,0
AAA_2014J_2297896,2297896,AAA,2014J,F,West Midlands Region,70-80%,35-55,N,0,1,0,2,7,0,60,2.0,58.5,57.0,60.0,0.5,2.1213203435596424,1.0,0
AAA_2014J_2313257,2313257,AAA,2014J,M,London Region,30-40%,35-55,N,1,1,0,2,3,0,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2014J_2318055,2318055,AAA,2014J,M,Wales,90-100%,35-55,N,1,1,0,2,9,1,60,2.0,76.5,75.0,78.0,0.0,2.1213203435596424,1.0,0
AAA_2014J_2330254,2330254,AAA,2014J,M,London Region,40-50%,35-55,N,1,1,0,1,4,0,60,2.0,66.5,60.0,73.0,8.5,9.192388155425117,1.0,0
AAA_2014J_2355470,2355470,AAA,2014J,M,East Midlands Region,80-90%,35-55,N,1,1,0,2,8,0,120,2.0,55.0,50.0,60.0,4.0,7.0710678118654755,1.0,0
AAA_2014J_2358969,2358969,AAA,2014J,F,East Anglian Region,70-80%,0-35,N,0,0,0,2,7,1,60,2.0,68.5,68.0,69.0,10.5,0.7071067811865476,1.0,0
AAA_2014J_2363863,2363863,AAA,2014J,F,North Western Region,0-10%,0-35,N,0,0,0,2,0,0,60,2.0,77.5,70.0,85.0,-6.5,10.606601717798213,1.0,0
AAA_2014J_2365101,2365101,AAA,2014J,M,South East Region,20-30%,0-35,N,1,0,0,3,2,1,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2014J_2369415,2369415,AAA,2014J,M,London Region,40-50%,35-55,N,1,1,0,2,4,0,60,2.0,73.5,72.0,75.0,1.0,2.1213203435596424,1.0,0
AAA_2014J_2375975,2375975,AAA,2014J,F,East Anglian Region,60-70%,35-55,Y,0,1,1,2,6,0,60,2.0,71.5,70.0,73.0,0.5,2.1213203435596424,1.0,0
AAA_2014J_2397661,2397661,AAA,2014J,F,East Midlands Region,20-30%,35-55,N,0,1,0,1,2,0,60,2.0,47.5,45.0,50.0,0.0,3.5355339059327378,1.0,0
AAA_2014J_2398313,2398313,AAA,2014J,M,East Anglian Region,70-80%,35-55,N,1,1,0,1,7,0,60,2.0,72.0,72.0,72.0,-0.5,0.0,1.0,0
AAA_2014J_2404408,2404408,AAA,2014J,F,South West Region,40-50%,35-55,N,0,1,0,1,4,0,60,2.0,52.5,37.0,68.0,-2.5,21.920310216782973,1.0,1
AAA_2014J_2425993,2425993,AAA,2014J,M,Scotland,40-50%,0-35,N,1,0,0,3,4,0,60,2.0,64.5,61.0,68.0,-1.5,4.949747468305833,1.0,0
AAA_2014J_2429854,2429854,AAA,2014J,M,London Region,10-20,35-55,Y,1,1,1,2,1,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2014J_2432796,2432796,AAA,2014J,F,East Anglian Region,70-80%,35-55,N,0,1,0,3,7,0,60,2.0,64.0,63.0,65.0,-2.0,1.4142135623730951,1.0,0
AAA_2014J_2434159,2434159,AAA,2014J,M,North Western Region,10-20,0-35,N,1,0,0,2,1,0,60,2.0,59.5,54.0,65.0,-17.0,7.7781745930520225,1.0,0
AAA_2014J_2436812,2436812,AAA,2014J,F,South Region,90-100%,0-35,N,0,0,0,2,9,0,60,1.0,35.0,35.0,35.0,-4.0,0.0,0.5,1
AAA_2014J_2467267,2467267,AAA,2014J,M,West Midlands Region,0-10%,0-35,N,1,0,0,3,0,0,60,2.0,67.5,60.0,75.0,0.0,10.606601717798213,1.0,0
AAA_2014J_2470694,2470694,AAA,2014J,F,Scotland,50-60%,55<=,N,0,2,0,3,5,1,60,1.0,67.0,67.0,67.0,55.0,0.0,0.5,1
AAA_2014J_2473538,2473538,AAA,2014J,F,South East Region,80-90%,35-55,N,0,1,0,2,8,0,60,2.0,51.5,44.0,59.0,-3.0,10.606601717798213,1.0,0
AAA_2014J_2474849,2474849,AAA,2014J,F,Scotland,0-10%,35-55,N,0,1,0,2,0,1,60,1.0,35.0,35.0,35.0,0.0,0.0,0.5,1
AAA_2014J_2494700,2494700,AAA,2014J,M,Yorkshire Region,70-80%,0-35,N,1,0,0,3,7,0,60,2.0,81.5,80.0,83.0,0.5,2.1213203435596424,1.0,0
AAA_2014J_2500258,2500258,AAA,2014J,F,North Western Region,70-80%,0-35,N,0,0,0,2,7,0,120,2.0,63.5,62.0,65.0,-10.5,2.1213203435596424,1.0,0
AAA_2014J_2507842,2507842,AAA,2014J,F,North Western Region,90-100%,35-55,N,0,1,0,2,9,0,60,1.0,79.0,79.0,79.0,1.0,0.0,0.5,1
AAA_2014J_2509639,2509639,AAA,2014J,M,West Midlands Region,80-90%,0-35,N,1,0,0,2,8,0,90,2.0,64.5,63.0,66.0,-5.5,2.1213203435596424,1.0,0
AAA_2014J_2514368,2514368,AAA,2014J,M,West Midlands Region,50-60%,35-55,N,1,1,0,2,5,0,60,2.0,78.5,70.0,87.0,-2.5,12.020815280171307,1.0,0
AAA_2014J_2514898,2514898,AAA,2014J,F,East Anglian Region,90-100%,35-55,N,0,1,0,1,9,0,60,2.0,63.0,55.0,71.0,-15.0,11.313708498984761,1.0,0
AAA_2014J_2521865,2521865,AAA,2014J,F,South Region,50-60%,35-55,Y,0,1,1,2,5,0,60,2.0,68.0,67.0,69.0,-9.5,1.4142135623730951,1.0,0
AAA_2014J_2522927,2522927,AAA,2014J,F,South West Region,60-70%,35-55,N,0,1,0,2,6,0,60,2.0,67.0,52.0,82.0,2.5,21.213203435596427,1.0,0
AAA_2014J_2540168,2540168,AAA,2014J,F,East Midlands Region,70-80%,35-55,N,0,1,0,3,7,0,60,2.0,45.5,44.0,47.0,-28.0,2.1213203435596424,1.0,1
AAA_2014J_2546445,2546445,AAA,2014J,M,Scotland,80-90%,55<=,N,1,2,0,3,8,0,60,1.0,73.0,73.0,73.0,0.0,0.0,0.5,1
AAA_2014J_2551797,2551797,AAA,2014J,F,South East Region,80-90%,0-35,N,0,0,0,2,8,0,60,2.0,56.5,49.0,64.0,3.0,10.606601717798213,1.0,0
AAA_2014J_2551932,2551932,AAA,2014J,M,South East Region,50-60%,0-35,N,1,0,0,1,5,0,60,1.0,60.0,60.0,60.0,-12.0,0.0,0.5,1
AAA_2014J_2569324,2569324,AAA,2014J,M,South Region,90-100%,0-35,N,1,0,0,2,9,1,60,2.0,71.5,66.0,77.0,-6.5,7.7781745930520225,1.0,0
AAA_2014J_2574990,2574990,AAA,2014J,F,South West Region,60-70%,35-55,N,0,1,0,3,6,0,60,2.0,62.0,58.0,66.0,0.0,5.656854249492381,1.0,1
AAA_2014J_2576122,2576122,AAA,2014J,M,North Western Region,70-80%,35-55,N,1,1,0,2,7,1,60,1.0,64.0,64.0,64.0,20.0,0.0,0.5,1
AAA_2014J_2578676,2578676,AAA,2014J,M,North Region,20-30%,35-55,N,1,1,0,1,2,0,120,2.0,67.5,61.0,74.0,-2.5,9.192388155425117,1.0,0
AAA_2014J_2581477,2581477,AAA,2014J,F,East Anglian Region,40-50%,35-55,N,0,1,0,1,4,0,60,2.0,50.5,45.0,56.0,-3.0,7.7781745930520225,1.0,0
AAA_2014J_2584873,2584873,AAA,2014J,F,East Anglian Region,80-90%,0-35,N,0,0,0,2,8,0,120,2.0,66.5,60.0,73.0,-0.5,9.192388155425117,1.0,0
AAA_2014J_2595841,2595841,AAA,2014J,F,East Midlands Region,60-70%,35-55,N,0,1,0,1,6,0,60,2.0,68.0,67.0,69.0,-2.0,1.4142135623730951,1.0,1
AAA_2014J_2596621,2596621,AAA,2014J,M,South West Region,50-60%,55<=,N,1,2,0,2,5,0,60,2.0,64.5,60.0,69.0,3.5,6.363961030678928,1.0,0
AAA_2014J_2601889,2601889,AAA,2014J,M,West Midlands Region,70-80%,35-55,N,1,1,0,3,7,0,60,2.0,84.0,80.0,88.0,0.0,5.656854249492381,1.0,0
AAA_2014J_2602338,2602338,AAA,2014J,F,North Western Region,20-30%,35-55,N,0,1,0,1,2,0,120,2.0,72.5,72.0,73.0,-8.0,0.7071067811865476,1.0,1
AAA_2014J_2606802,2606802,AAA,2014J,M,North Region,60-70%,0-35,N,1,0,0,2,6,0,60,1.0,29.0,29.0,29.0,0.0,0.0,0.5,1
AAA_2014J_2624961,2624961,AAA,2014J,F,London Region,80-90%,0-35,N,0,0,0,2,8,0,60,2.0,67.5,67.0,68.0,-1.5,0.7071067811865476,1.0,1
AAA_2014J_2630087,2630087,AAA,2014J,F,East Midlands Region,90-100%,35-55,N,0,1,0,1,9,0,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AAA_2014J_2633226,2633226,AAA,2014J,M,South West Region,50-60%,35-55,N,1,1,0,2,5,0,60,2.0,65.0,64.0,66.0,-9.0,1.4142135623730951,1.0,0
AAA_2014J_2642616,2642616,AAA,2014J,F,Yorkshire Region,20-30%,35-55,N,0,1,0,2,2,0,90,2.0,55.5,50.0,61.0,-3.0,7.7781745930520225,1.0,0
AAA_2014J_2642935,2642935,AAA,2014J,F,East Midlands Region,80-90%,35-55,N,0,1,0,1,8,0,60,2.0,82.5,80.0,85.0,1.0,3.5355339059327378,1.0,0
AAA_2014J_2648611,2648611,AAA,2014J,F,South East Region,20-30%,35-55,N,0,1,0,2,2,0,60,2.0,78.0,74.0,82.0,1.5,5.656854249492381,1.0,0
AAA_2014J_2649800,2649800,AAA,2014J,M,West Midlands Region,50-60%,35-55,N,1,1,0,1,5,0,60,2.0,57.5,50.0,65.0,-7.5,10.606601717798213,1.0,0
AAA_2014J_2654628,2654628,AAA,2014J,F,East Anglian Region,90-100%,35-55,N,0,1,0,1,9,1,60,2.0,71.5,69.0,74.0,0.0,3.5355339059327378,1.0,0
AAA_2014J_2677624,2677624,AAA,2014J,M,North Western Region,10-20,35-55,N,1,1,0,2,1,0,90,2.0,66.5,63.0,70.0,1.0,4.949747468305833,1.0,0
AAA_2014J_2680312,2680312,AAA,2014J,M,Scotland,90-100%,55<=,N,1,2,0,3,9,0,60,2.0,74.5,73.0,76.0,-2.5,2.1213203435596424,1.0,0
AAA_2014J_2688166,2688166,AAA,2014J,M,Yorkshire Region,40-50%,35-55,N,1,1,0,1,4,0,60,2.0,68.5,68.0,69.0,-0.5,0.7071067811865476,1.0,0
AAA_2014J_2690062,2690062,AAA,2014J,F,North Western Region,90-100%,35-55,N,0,1,0,2,9,0,120,1.0,58.0,58.0,58.0,2.0,0.0,0.5,1
AAA_2014J_2692514,2692514,AAA,2014J,M,North Western Region,0-10%,35-55,N,1,1,0,1,0,0,120,2.0,80.0,75.0,85.0,0.5,7.0710678118654755,1.0,0
AAA_2014J_2694788,2694788,AAA,2014J,F,South Region,70-80%,35-55,Y,0,1,1,2,7,0,180,2.0,35.5,20.0,51.0,1.5,21.920310216782973,1.0,1
BBB_2013B_23629,23629,BBB,2013B,F,East Anglian Region,20-30%,0-35,N,0,0,0,1,2,2,60,3.0,76.66666666666667,63.0,100.0,-2.6666666666666665,20.305992547357373,1.0,1
BBB_2013B_25107,25107,BBB,2013B,F,East Anglian Region,20-30%,0-35,N,0,0,0,1,2,0,120,3.0,73.0,59.0,100.0,-2.0,23.388031127053,1.0,0
BBB_2013B_27891,27891,BBB,2013B,M,Scotland,0-10%,0-35,Y,1,0,1,1,0,2,120,3.0,80.0,67.0,100.0,-4.0,17.578395831246947,1.0,1
BBB_2013B_29144,29144,BBB,2013B,M,South Region,60-70%,0-35,N,1,0,0,1,6,0,120,3.0,71.66666666666667,55.0,100.0,-3.0,24.664414311581236,1.0,1
BBB_2013B_31663,31663,BBB,2013B,M,North Region,30-40%,35-55,N,1,1,0,2,3,0,60,3.0,89.33333333333333,80.0,100.0,-1.3333333333333333,10.066445913694334,1.0,0
BBB_2013B_33666,33666,BBB,2013B,F,London Region,10-20,0-35,N,0,0,0,2,1,1,60,3.0,78.66666666666667,58.0,100.0,-1.6666666666666667,21.007935008784973,1.0,1
BBB_2013B_34229,34229,BBB,2013B,F,Ireland,0-10%,35-55,N,0,1,0,2,0,2,120,3.0,85.33333333333333,73.0,100.0,-6.0,13.650396819628849,1.0,0
BBB_2013B_34353,34353,BBB,2013B,M,Scotland,70-80%,35-55,Y,1,1,1,2,7,0,120,3.0,89.33333333333333,73.0,100.0,-1.6666666666666667,14.364307617610164,1.0,1
BBB_2013B_34431,34431,BBB,2013B,F,Yorkshire Region,70-80%,0-35,N,0,0,0,1,7,0,60,1.0,80.0,80.0,80.0,-6.0,0.0,0.3333333333333333,1
BBB_2013B_34694,34694,BBB,2013B,M,West Midlands Region,10-20,35-55,N,1,1,0,2,1,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
BBB_2013B_34756,34756,BBB,2013B,F,East Midlands Region,10-20,0-35,N,0,0,0,1,1,1,150,3.0,67.33333333333333,51.0,80.0,-2.0,14.84362938547488,1.0,1
BBB_2013B_34863,34863,BBB,2013B,F,London Region,50-60%,0-35,N,0,0,0,2,5,0,60,3.0,68.0,40.0,100.0,-2.3333333333333335,30.199337741083,1.0,0
BBB_2013B_35812,35812,BBB,2013B,F,East Anglian Region,30-40%,0-35,N,0,0,0,1,3,0,60,1.0,71.0,71.0,71.0,0.0,0.0,0.3333333333333333,1
BBB_2013B_39655,39655,BBB,2013B,F,Scotland,50-60%,0-35,N,0,0,0,1,5,0,120,3.0,76.0,70.0,80.0,-1.3333333333333333,5.291502622129181,1.0,0
BBB_2013B_50993,50993,BBB,2013B,F,Scotland,0-10%,0-35,Y,0,0,1,1,0,0,60,3.0,58.666666666666664,35.0,80.0,-2.0,22.5905584998099,1.0,1
BBB_2013B_52899,52899,BBB,2013B,F,East Midlands Region,50-60%,35-55,N,0,1,0,1,5,0,60,2.0,76.0,72.0,80.0,-6.5,5.656854249492381,0.6666666666666666,1
